25,38;"high-grade";"single";"basic.4y";"no";*;*;4174
25,38;"high-grade";"single";"basic.4y";"no";*;*;4259
25,38;"high-grade";"single";"basic.4y";"no";*;*;6065
25,38;"high-grade";"single";"basic.4y";"no";*;*;7648
25,38;"high-grade";"single";"basic.4y";"no";*;*;10772
25,38;"high-grade";"single";"basic.4y";"no";*;*;12439
25,38;"high-grade";"single";"basic.4y";"no";*;*;18533
25,38;"high-grade";"single";"basic.4y";"no";*;*;18535
25,38;"high-grade";"single";"basic.4y";"no";*;*;25868
25,38;"high-grade";"single";"basic.4y";"no";*;*;27187
25,38;"high-grade";"single";"basic.4y";"no";*;*;29957
25,38;"high-grade";"single";"basic.4y";"no";*;*;35682
25,38;"high-grade";"single";"basic.4y";"no";*;*;35737
25,38;"high-grade";"single";"basic.4y";"no";*;*;36935
25,38;"high-grade";"single";"basic.4y";"no";*;*;36936
27,36;"high-grade";"single";"basic.6y";"no";*;*;1341
27,36;"high-grade";"single";"basic.6y";"no";*;*;1394
27,36;"high-grade";"single";"basic.6y";"no";*;*;1484
27,36;"high-grade";"single";"basic.6y";"no";*;*;2026
27,36;"high-grade";"single";"basic.6y";"no";*;*;9364
27,36;"high-grade";"single";"basic.6y";"no";*;*;29783
27,36;"high-grade";"single";"basic.6y";"no";*;*;29785
27,36;"high-grade";"single";"basic.6y";"no";*;*;31346
27,36;"high-grade";"single";"basic.6y";"no";*;*;31367
27,36;"high-grade";"single";"basic.6y";"no";*;*;31562
27,36;"high-grade";"single";"basic.6y";"no";*;*;35243
27,36;"high-grade";"single";"basic.6y";"no";*;*;35299
23,28;"high-grade";"single";"basic.9y";"no";"no";*;4042
23,28;"high-grade";"single";"basic.9y";"no";"no";*;4548
23,28;"high-grade";"single";"basic.9y";"no";"no";*;9657
23,28;"high-grade";"single";"basic.9y";"no";"no";*;10926
23,28;"high-grade";"single";"basic.9y";"no";"no";*;11672
23,28;"high-grade";"single";"basic.9y";"no";"no";*;15455
23,28;"high-grade";"single";"basic.9y";"no";"no";*;15688
23,28;"high-grade";"single";"basic.9y";"no";"no";*;15943
23,28;"high-grade";"single";"basic.9y";"no";"no";*;18622
23,28;"high-grade";"single";"basic.9y";"no";"no";*;18623
23,28;"high-grade";"single";"basic.9y";"no";"no";*;18637
23,28;"high-grade";"single";"basic.9y";"no";"no";*;18726
23,28;"high-grade";"single";"basic.9y";"no";"no";*;33382
23,28;"high-grade";"single";"basic.9y";"no";"no";*;33387
